1731361428.518897,10.10.1.100:58228,0,21,20,11,718.303
1731361428.548707,10.10.1.100:58230,0,22,21,11,724.824
1731361428.549193,10.10.1.100:58218,0,28,23,13,722.981
1731361428.550040,10.10.1.100:58228,0,21,20,11,725.044
1731361428.579166,10.10.1.100:58230,0,22,21,11,724.824
1731361428.579602,10.10.1.100:58218,0,28,23,13,724.971
1731361428.580433,10.10.1.100:58228,0,21,20,11,725.044
1731361428.609347,10.10.1.100:58230,0,22,21,11,724.824
1731361428.609812,10.10.1.100:58218,0,28,23,13,724.971
1731361428.610648,10.10.1.100:58228,0,21,20,11,725.608
1731361428.639605,10.10.1.100:58230,0,22,21,11,724.824
1731361428.640046,10.10.1.100:58218,0,28,23,13,724.971
1731361428.640835,10.10.1.100:58228,0,21,20,11,725.873
1731361428.669891,10.10.1.100:58230,0,22,21,11,724.824
1731361428.670330,10.10.1.100:58218,0,28,23,13,731.347
1731361428.671023,10.10.1.100:58228,0,21,20,11,725.976
1731361428.700479,10.10.1.100:58230,0,22,21,11,724.824
1731361428.700930,10.10.1.100:58218,0,28,23,13,731.347
1731361428.701738,10.10.1.100:58228,0,21,20,11,730.24
1731361428.730870,10.10.1.100:58230,0,22,21,11,724.824
1731361428.731294,10.10.1.100:58218,0,28,23,13,736.925
1731361428.732060,10.10.1.100:58228,0,21,21,11,733.761
1731361428.761470,10.10.1.100:58230,0,22,21,11,726.551
1731361428.761922,10.10.1.100:58218,0,28,23,13,736.925
1731361428.762725,10.10.1.100:58228,0,21,21,11,735.93
1731361428.791754,10.10.1.100:58230,0,22,21,11,729.311
1731361428.792190,10.10.1.100:58218,0,28,23,13,736.925
1731361428.793024,10.10.1.100:58228,0,21,21,11,742.806
1731361428.822134,10.10.1.100:58230,0,22,21,11,732.002
1731361428.822568,10.10.1.100:58218,0,28,23,13,736.925
1731361428.823363,10.10.1.100:58228,0,21,21,11,742.806
1731361428.852594,10.10.1.100:58230,0,22,21,11,738.255
1731361428.853042,10.10.1.100:58218,0,28,23,13,736.925
1731361428.853885,10.10.1.100:58228,0,21,21,11,748.455
1731361428.883127,10.10.1.100:58230,0,22,21,11,741.27
1731361428.883549,10.10.1.100:58218,0,28,23,13,736.925
1731361428.884361,10.10.1.100:58228,0,21,21,11,748.455
1731361428.913584,10.10.1.100:58230,0,22,21,11,744.392
1731361428.914064,10.10.1.100:58218,0,28,23,13,736.925
1731361428.914838,10.10.1.100:58228,0,21,21,11,748.455
1731361428.943947,10.10.1.100:58230,0,22,22,11,750.495
1731361428.944379,10.10.1.100:58218,0,28,23,13,736.925
1731361428.945239,10.10.1.100:58228,0,21,21,11,748.455
1731361428.974233,10.10.1.100:58230,0,22,22,11,752.06
1731361428.974657,10.10.1.100:58218,0,28,23,13,736.925
1731361428.975469,10.10.1.100:58228,0,21,21,11,748.455
1731361429.004493,10.10.1.100:58230,0,22,22,11,752.06
1731361429.004979,10.10.1.100:58218,0,28,23,13,737.186
1731361429.005752,10.10.1.100:58228,0,21,21,11,748.785
1731361429.034896,10.10.1.100:58230,0,22,22,11,759.232
1731361429.035361,10.10.1.100:58218,0,28,23,13,737.186
1731361429.036188,10.10.1.100:58228,0,21,21,11,748.785
1731361429.065228,10.10.1.100:58230,0,22,22,11,759.232
1731361429.065653,10.10.1.100:58218,0,28,23,13,743.196
1731361429.066535,10.10.1.100:58228,0,21,21,11,748.785
1731361429.095840,10.10.1.100:58230,0,22,22,11,764.875
1731361429.096295,10.10.1.100:58218,0,28,23,13,747.793
1731361429.097036,10.10.1.100:58228,0,21,21,11,748.785
1731361429.126273,10.10.1.100:58230,0,22,22,11,764.875
1731361429.126732,10.10.1.100:58218,0,28,23,13,752.892
1731361429.127579,10.10.1.100:58228,0,21,21,11,748.785
1731361429.156939,10.10.1.100:58230,0,22,22,11,764.875
1731361429.157368,10.10.1.100:58218,0,28,23,13,755.297
1731361429.158121,10.10.1.100:58228,0,21,21,11,748.785
1731361429.187395,10.10.1.100:58230,0,22,22,11,764.875
1731361429.187859,10.10.1.100:58218,0,28,23,13,757.859
1731361429.188682,10.10.1.100:58228,0,21,21,11,748.785
1731361429.218041,10.10.1.100:58230,0,22,22,11,764.875
1731361429.218471,10.10.1.100:58218,0,28,23,13,756.186
1731361429.219173,10.10.1.100:58228,0,21,21,11,748.785
1731361429.248458,10.10.1.100:58230,0,22,22,11,764.875
1731361429.248929,10.10.1.100:58218,0,28,23,13,755.533
1731361429.249758,10.10.1.100:58228,0,21,21,11,748.785
1731361429.279263,10.10.1.100:58230,0,22,22,11,769.27
1731361429.279737,10.10.1.100:58218,0,28,23,13,756.498
1731361429.280504,10.10.1.100:58228,0,21,21,11,750.535
1731361429.309839,10.10.1.100:58230,0,22,22,11,769.27
1731361429.310300,10.10.1.100:58218,0,28,23,13,756.498
1731361429.311096,10.10.1.100:58228,0,21,21,11,754.719
1731361429.340393,10.10.1.100:58230,0,22,22,11,769.27
1731361429.340820,10.10.1.100:58218,0,28,24,13,757.3
1731361429.341642,10.10.1.100:58228,0,21,21,11,754.719
1731361429.371046,10.10.1.100:58230,0,22,22,11,769.27
1731361429.371499,10.10.1.100:58218,0,28,24,13,757.3
1731361429.372349,10.10.1.100:58228,0,21,21,11,757.471
1731361429.401547,10.10.1.100:58230,0,22,22,11,769.27
1731361429.402012,10.10.1.100:58218,0,28,24,13,757.3
1731361429.402811,10.10.1.100:58228,0,21,21,11,769.27
1731361429.431867,10.10.1.100:58230,0,22,22,11,758.934
1731361429.432318,10.10.1.100:58218,0,28,24,13,755.393
1731361429.433137,10.10.1.100:58228,0,21,21,11,769.27
1731361429.462243,10.10.1.100:58230,0,22,22,11,758.934
1731361429.462669,10.10.1.100:58218,0,28,24,13,757.073
1731361429.463417,10.10.1.100:58228,0,21,21,11,769.27
1731361429.492696,10.10.1.100:58230,0,22,22,11,758.934
1731361429.493184,10.10.1.100:58218,0,28,24,13,759.894
1731361429.493982,10.10.1.100:58228,0,21,21,11,769.27
1731361429.522894,10.10.1.100:58230,0,22,22,11,765.552
1731361429.523348,10.10.1.100:58218,0,28,24,13,765.09
1731361429.524161,10.10.1.100:58228,0,21,22,11,770.687
1731361429.553435,10.10.1.100:58230,0,22,22,11,765.552
1731361429.553895,10.10.1.100:58218,0,28,24,13,765.09
1731361429.554721,10.10.1.100:58228,0,21,22,11,771.77
1731361429.583888,10.10.1.100:58230,0,22,22,11,765.552
1731361429.584349,10.10.1.100:58218,0,28,24,13,772.955
1731361429.585176,10.10.1.100:58228,0,21,22,11,772.434
1731361429.614615,10.10.1.100:58230,0,22,22,11,765.552
1731361429.615040,10.10.1.100:58218,0,28,24,13,779.34
1731361429.615772,10.10.1.100:58228,0,21,22,11,775.932
1731361429.645027,10.10.1.100:58230,0,22,22,11,765.552
1731361429.645516,10.10.1.100:58218,0,28,24,13,779.34
1731361429.646333,10.10.1.100:58228,0,21,22,11,778.559
1731361429.675654,10.10.1.100:58230,0,22,22,11,765.552
1731361429.676079,10.10.1.100:58218,0,28,24,13,784.417
1731361429.676863,10.10.1.100:58228,0,21,22,11,780.674
1731361429.706212,10.10.1.100:58230,0,22,22,11,765.552
1731361429.706661,10.10.1.100:58218,0,28,24,13,784.417
1731361429.707456,10.10.1.100:58228,0,21,22,11,785.675
1731361429.736793,10.10.1.100:58230,0,22,23,11,765.552
1731361429.737214,10.10.1.100:58218,0,28,24,13,784.417
1731361429.738049,10.10.1.100:58228,0,21,22,11,787.377
1731361429.767543,10.10.1.100:58230,0,22,23,11,768.25
1731361429.767968,10.10.1.100:58218,0,28,24,13,784.417
1731361429.768821,10.10.1.100:58228,0,21,22,11,794.213
1731361429.798287,10.10.1.100:58230,0,22,23,11,768.25
1731361429.798713,10.10.1.100:58218,0,28,24,13,784.729
1731361429.799499,10.10.1.100:58228,0,21,22,11,796.156
1731361429.828801,10.10.1.100:58230,0,22,23,11,768.25
1731361429.829282,10.10.1.100:58218,0,28,24,13,784.729
1731361429.830179,10.10.1.100:58228,0,21,22,11,796.156
1731361429.859396,10.10.1.100:58230,0,22,23,11,772.691
1731361429.859868,10.10.1.100:58218,0,28,24,13,784.729
1731361429.860657,10.10.1.100:58228,0,21,22,11,796.156
1731361429.889758,10.10.1.100:58230,0,22,23,11,777.634
1731361429.890288,10.10.1.100:58218,0,28,24,13,784.729
1731361429.891120,10.10.1.100:58228,0,21,22,11,801.127
1731361429.920491,10.10.1.100:58230,0,22,23,11,782.599
1731361429.920969,10.10.1.100:58218,0,28,24,13,784.729
1731361429.921833,10.10.1.100:58228,0,21,22,11,801.127
1731361429.951320,10.10.1.100:58230,0,22,23,11,788.147
1731361429.951774,10.10.1.100:58218,0,28,24,13,784.729
1731361429.952559,10.10.1.100:58228,0,21,22,11,801.127
1731361429.981743,10.10.1.100:58230,0,22,23,11,790.787
1731361429.982212,10.10.1.100:58218,0,28,24,13,784.729
1731361429.983030,10.10.1.100:58228,0,21,22,11,801.127
1731361430.012425,10.10.1.100:58230,0,22,23,11,793.641
1731361430.012867,10.10.1.100:58218,0,28,24,13,784.729
1731361430.013587,10.10.1.100:58228,0,21,22,11,801.127
1731361430.042861,10.10.1.100:58230,0,22,23,11,794.344
1731361430.043294,10.10.1.100:58218,0,28,24,13,784.729
1731361430.044063,10.10.1.100:58228,0,21,22,11,801.127
1731361430.073329,10.10.1.100:58230,0,22,23,11,793.448
1731361430.073808,10.10.1.100:58218,0,28,24,13,785.11
1731361430.074680,10.10.1.100:58228,0,21,22,11,801.127
1731361430.103910,10.10.1.100:58230,0,22,23,11,793.448
1731361430.104396,10.10.1.100:58218,0,28,24,13,789.789
1731361430.105156,10.10.1.100:58228,0,21,22,11,805.47
1731361430.134672,10.10.1.100:58230,0,22,23,11,794.195
1731361430.135165,10.10.1.100:58218,0,28,25,13,789.789
1731361430.135895,10.10.1.100:58228,0,21,22,11,805.47
1731361430.165332,10.10.1.100:58230,0,22,23,11,794.195
1731361430.165764,10.10.1.100:58218,0,28,25,13,792.007
1731361430.166609,10.10.1.100:58228,0,21,22,11,805.47
1731361430.196156,10.10.1.100:58230,0,22,23,11,794.195
1731361430.196630,10.10.1.100:58218,0,28,25,13,794.369
1731361430.197440,10.10.1.100:58228,0,21,22,11,805.47
1731361430.226861,10.10.1.100:58230,0,22,23,11,794.195
1731361430.227289,10.10.1.100:58218,0,28,25,13,795.015
1731361430.228017,10.10.1.100:58228,0,21,22,11,805.47
1731361430.257386,10.10.1.100:58230,0,22,23,11,794.862
1731361430.257829,10.10.1.100:58218,0,28,25,13,796.105
1731361430.258668,10.10.1.100:58228,0,21,22,11,805.47
1731361430.287754,10.10.1.100:58230,0,22,23,11,794.862
1731361430.288248,10.10.1.100:58218,0,28,25,13,794.385
1731361430.289010,10.10.1.100:58228,0,21,22,11,805.47
1731361430.318463,10.10.1.100:58230,0,22,23,11,794.862
1731361430.318894,10.10.1.100:58218,0,28,25,13,794.163
1731361430.319740,10.10.1.100:58228,0,21,23,11,806.226
1731361430.349229,10.10.1.100:58230,0,22,23,11,797.897
1731361430.349668,10.10.1.100:58218,0,28,25,13,794.163
1731361430.350514,10.10.1.100:58228,0,21,23,11,807.499
1731361430.379880,10.10.1.100:58230,0,22,23,11,797.897
1731361430.380326,10.10.1.100:58218,0,28,25,13,794.163
1731361430.381137,10.10.1.100:58228,0,21,23,11,808.478
1731361430.410770,10.10.1.100:58230,0,22,23,11,797.897
1731361430.411227,10.10.1.100:58218,0,28,25,13,794.163
1731361430.412004,10.10.1.100:58228,0,21,23,11,808.904
1731361430.441731,10.10.1.100:58230,0,22,23,11,797.897
1731361430.442184,10.10.1.100:58218,0,28,25,13,802.417
1731361430.443004,10.10.1.100:58228,0,21,23,11,809.716
1731361430.472757,10.10.1.100:58230,0,22,23,11,797.897
1731361430.473213,10.10.1.100:58218,0,28,25,13,809.613
1731361430.474044,10.10.1.100:58228,0,21,23,11,813.016
1731361430.503580,10.10.1.100:58230,0,22,23,11,797.897
1731361430.504012,10.10.1.100:58218,0,28,25,13,809.613
1731361430.504742,10.10.1.100:58228,0,21,23,11,815.495
1731361430.534106,10.10.1.100:58230,0,22,23,11,797.897
1731361430.534554,10.10.1.100:58218,0,28,25,13,815.919
1731361430.535369,10.10.1.100:58228,0,21,23,11,821.052
1731361430.564996,10.10.1.100:58230,0,22,24,11,797.897
1731361430.565433,10.10.1.100:58218,0,28,25,13,815.919
1731361430.566307,10.10.1.100:58228,0,21,23,11,821.052
1731361430.595666,10.10.1.100:58230,0,22,24,11,801.066
1731361430.596149,10.10.1.100:58218,0,28,25,13,815.919
1731361430.596831,10.10.1.100:58228,0,21,23,11,828.253
1731361430.626469,10.10.1.100:58230,0,22,24,11,801.066
1731361430.626914,10.10.1.100:58218,0,28,25,13,816.937
1731361430.627712,10.10.1.100:58228,0,21,23,11,830.586
1731361430.657263,10.10.1.100:58230,0,22,24,11,801.066
1731361430.657691,10.10.1.100:58218,0,28,25,13,816.937
1731361430.658526,10.10.1.100:58228,0,21,23,11,830.586
1731361430.688044,10.10.1.100:58230,0,22,24,11,809.212
1731361430.688513,10.10.1.100:58218,0,28,25,13,816.937
1731361430.689375,10.10.1.100:58228,0,21,23,11,836.507
1731361430.718893,10.10.1.100:58230,0,22,24,11,813.885
1731361430.719322,10.10.1.100:58218,0,28,25,13,816.937
1731361430.720128,10.10.1.100:58228,0,21,23,11,836.507
1731361430.749500,10.10.1.100:58230,0,22,24,11,816.244
1731361430.750023,10.10.1.100:58218,0,28,25,13,816.937
1731361430.750852,10.10.1.100:58228,0,21,23,11,836.507
1731361430.780688,10.10.1.100:58230,0,22,24,11,820.8
1731361430.781153,10.10.1.100:58218,0,28,25,13,816.937
1731361430.782026,10.10.1.100:58228,0,21,23,11,840.949
1731361430.811365,10.10.1.100:58230,0,22,24,11,825.711
1731361430.811813,10.10.1.100:58218,0,28,25,13,816.937
1731361430.812602,10.10.1.100:58228,0,21,23,11,840.949
1731361430.841978,10.10.1.100:58230,0,22,24,11,828.044
1731361430.842432,10.10.1.100:58218,0,28,25,13,816.937
1731361430.843161,10.10.1.100:58228,0,21,23,11,840.949
1731361430.872753,10.10.1.100:58230,0,22,24,11,829.855
1731361430.873187,10.10.1.100:58218,0,28,25,13,816.937
1731361430.874022,10.10.1.100:58228,0,21,23,11,840.949
1731361430.903362,10.10.1.100:58230,0,22,24,11,830.623
1731361430.903827,10.10.1.100:58218,0,28,25,13,819.825
1731361430.904612,10.10.1.100:58228,0,21,23,11,840.949
1731361430.934057,10.10.1.100:58230,0,22,24,11,830.623
1731361430.934475,10.10.1.100:58218,0,28,25,13,820.764
1731361430.935245,10.10.1.100:58228,0,21,23,11,840.949
1731361430.964782,10.10.1.100:58230,0,22,24,11,831.269
1731361430.965231,10.10.1.100:58218,0,28,25,13,820.764
1731361430.966058,10.10.1.100:58228,0,21,23,11,844.85
1731361430.995321,10.10.1.100:58230,0,22,24,11,831.269
1731361430.995788,10.10.1.100:58218,0,28,25,13,824.246
1731361430.996513,10.10.1.100:58228,0,21,23,11,844.85
1731361431.025810,10.10.1.100:58230,0,22,24,11,831.269
1731361431.026277,10.10.1.100:58218,0,28,25,13,826.981
1731361431.027164,10.10.1.100:58228,0,21,23,11,844.85
1731361431.056558,10.10.1.100:58230,0,22,24,11,831.269
1731361431.056990,10.10.1.100:58218,0,28,25,13,829.07
1731361431.057762,10.10.1.100:58228,0,21,23,11,844.85
1731361431.087052,10.10.1.100:58230,0,22,24,11,831.797
1731361431.087483,10.10.1.100:58218,0,28,26,13,829.896
1731361431.088268,10.10.1.100:58228,0,21,23,11,844.85
1731361431.117677,10.10.1.100:58230,0,22,24,11,831.797
1731361431.118121,10.10.1.100:58218,0,28,26,13,831.802
1731361431.118887,10.10.1.100:58228,0,21,23,11,844.85
1731361431.148407,10.10.1.100:58230,0,22,24,11,831.797
1731361431.148841,10.10.1.100:58218,0,28,26,13,832.719
1731361431.149696,10.10.1.100:58228,0,21,23,11,844.85
1731361431.178920,10.10.1.100:58230,0,22,24,11,832.238
1731361431.179424,10.10.1.100:58218,0,28,26,13,832.719
1731361431.180254,10.10.1.100:58228,0,21,23,11,845.198
1731361431.209549,10.10.1.100:58230,0,22,24,11,832.238
1731361431.210032,10.10.1.100:58218,0,28,26,13,838.353
1731361431.210895,10.10.1.100:58228,0,21,23,11,845.523
1731361431.240238,10.10.1.100:58230,0,22,24,11,832.238
1731361431.240685,10.10.1.100:58218,0,28,26,13,838.353
1731361431.241493,10.10.1.100:58228,0,21,23,11,844.296
1731361431.271058,10.10.1.100:58230,0,22,24,11,832.238
1731361431.271577,10.10.1.100:58218,0,28,26,13,837.441
1731361431.272404,10.10.1.100:58228,1,22,22,11,843.219
1731361431.301810,10.10.1.100:58230,0,22,24,11,832.238
1731361431.302261,10.10.1.100:58218,0,28,26,13,837.441
1731361431.302948,10.10.1.100:58228,1,22,22,11,843.772
1731361431.332355,10.10.1.100:58230,0,22,24,11,832.238
1731361431.332808,10.10.1.100:58218,0,28,26,13,836.752
1731361431.333582,10.10.1.100:58228,1,22,21,11,842.755
1731361431.363048,10.10.1.100:58230,0,22,24,11,832.238
1731361431.363520,10.10.1.100:58218,0,28,26,13,836.17
1731361431.364255,10.10.1.100:58228,1,22,21,11,843.389
1731361431.393820,10.10.1.100:58230,0,22,24,11,832.238
1731361431.394266,10.10.1.100:58218,0,28,26,13,836.17
1731361431.395088,10.10.1.100:58228,1,22,21,11,843.958
1731361431.424269,10.10.1.100:58230,1,23,25,12,832.238
1731361431.424721,10.10.1.100:58218,0,28,26,13,836.17
1731361431.425451,10.10.1.100:58228,1,22,21,11,843.958
1731361431.455033,10.10.1.100:58230,1,23,25,12,832.75
1731361431.455463,10.10.1.100:58218,0,28,26,13,834.74
1731361431.456293,10.10.1.100:58228,1,22,20,11,840.684
1731361431.485757,10.10.1.100:58230,2,24,23,12,832.75
1731361431.486212,10.10.1.100:58218,0,28,26,13,834.74
1731361431.487002,10.10.1.100:58228,1,22,20,11,840.102
1731361431.516357,10.10.1.100:58230,2,24,22,12,833.07
1731361431.516818,10.10.1.100:58218,0,28,26,13,834.74
1731361431.517528,10.10.1.100:58228,1,22,20,11,838.81
1731361431.547095,10.10.1.100:58230,2,24,22,12,833.07
1731361431.547514,10.10.1.100:58218,0,28,26,13,834.74
1731361431.548284,10.10.1.100:58228,1,22,20,11,838.81
1731361431.577791,10.10.1.100:58230,2,24,22,12,836.553
1731361431.578259,10.10.1.100:58218,0,28,26,13,834.74
1731361431.579062,10.10.1.100:58228,1,22,20,11,838.81
1731361431.608526,10.10.1.100:58230,2,24,22,12,836.431
1731361431.609020,10.10.1.100:58218,0,28,26,13,834.74
1731361431.609826,10.10.1.100:58228,1,22,20,11,837.785
1731361431.639667,10.10.1.100:58230,2,24,21,12,837.843
1731361431.640148,10.10.1.100:58218,0,28,26,13,834.74
1731361431.640916,10.10.1.100:58228,1,22,20,11,837.785
1731361431.670511,10.10.1.100:58230,2,24,21,12,839.081
1731361431.671113,10.10.1.100:58218,0,28,26,13,834.74
1731361431.672047,10.10.1.100:58228,1,22,20,11,837.785
1731361431.702627,10.10.1.100:58230,2,24,21,12,840.187
1731361431.703053,10.10.1.100:58218,0,28,26,13,834.74
1731361431.703775,10.10.1.100:58228,1,22,20,11,837.785
1731361431.733227,10.10.1.100:58230,2,24,21,12,840.478
1731361431.733665,10.10.1.100:58218,0,28,26,13,834.866
1731361431.734510,10.10.1.100:58228,1,22,19,11,837.785
1731361431.764046,10.10.1.100:58230,2,24,21,12,840.478
1731361431.764540,10.10.1.100:58218,0,28,26,13,835.132
1731361431.765296,10.10.1.100:58228,1,22,18,11,837.785
1731361431.794673,10.10.1.100:58230,2,24,21,12,838.326
1731361431.795101,10.10.1.100:58218,0,28,26,13,835.132
1731361431.795927,10.10.1.100:58228,1,22,18,11,836.608
1731361431.825631,10.10.1.100:58230,2,24,21,12,838.326
1731361431.826090,10.10.1.100:58218,0,28,26,13,833.996
1731361431.826876,10.10.1.100:58228,1,22,17,11,836.608
1731361431.856622,10.10.1.100:58230,2,24,21,12,838.326
1731361431.857098,10.10.1.100:58218,0,28,26,13,834.368
1731361431.857939,10.10.1.100:58228,1,22,16,11,836.608
1731361431.887363,10.10.1.100:58230,2,24,21,12,838.326
1731361431.887800,10.10.1.100:58218,0,28,26,13,834.665
1731361431.888610,10.10.1.100:58228,1,22,15,11,836.608
1731361431.918200,10.10.1.100:58230,2,24,21,12,837.998
1731361431.918676,10.10.1.100:58218,0,28,27,13,834.818
1731361431.919409,10.10.1.100:58228,1,22,14,11,836.608
1731361431.949158,10.10.1.100:58230,2,24,21,12,837.998
1731361431.949619,10.10.1.100:58218,0,28,27,13,835.198
1731361431.950471,10.10.1.100:58228,1,22,13,11,836.608
1731361431.979576,10.10.1.100:58230,2,24,21,12,837.998
1731361431.980022,10.10.1.100:58218,0,28,27,13,835.382
1731361431.980813,10.10.1.100:58228,1,22,11,11,836.608
1731361432.009920,10.10.1.100:58230,2,24,21,12,836.225
1731361432.010415,10.10.1.100:58218,0,28,27,13,833.239
1731361432.011193,10.10.1.100:58228,1,22,11,11,835.071
1731361432.040477,10.10.1.100:58230,2,24,20,12,836.225
1731361432.040912,10.10.1.100:58218,0,28,27,13,833.239
1731361432.041708,10.10.1.100:58228,1,22,11,11,832.622
1731361432.070971,10.10.1.100:58230,2,24,18,12,836.225
1731361432.071433,10.10.1.100:58218,0,28,27,13,833.239
1731361432.072237,10.10.1.100:58228,1,22,11,11,833.024
1731361432.101400,10.10.1.100:58230,2,24,18,12,836.225
1731361432.101915,10.10.1.100:58218,0,28,27,13,833.584
1731361432.102654,10.10.1.100:58228,0,22,11,11,825.819
1731361432.132125,10.10.1.100:58230,2,24,16,12,836.225
1731361432.132552,10.10.1.100:58218,0,28,27,13,833.584
1731361432.133317,10.10.1.100:58228,0,22,11,11,821.151
1731361432.162547,10.10.1.100:58230,2,24,15,12,836.225
1731361432.162969,10.10.1.100:58218,0,28,27,13,833.584
1731361432.163683,10.10.1.100:58228,0,22,11,11,817.565
1731361432.192912,10.10.1.100:58230,2,24,14,12,836.225
1731361432.193362,10.10.1.100:58218,0,28,27,13,830.818
1731361432.194186,10.10.1.100:58228,0,22,11,11,815.918
1731361432.223317,10.10.1.100:58230,2,24,12,12,836.225
1731361432.223758,10.10.1.100:58218,0,28,27,13,830.818
1731361432.224494,10.10.1.100:58228,0,22,11,11,818.441
1731361432.253736,10.10.1.100:58230,2,24,12,12,834.65
1731361432.254228,10.10.1.100:58218,0,28,27,13,830.818
1731361432.254981,10.10.1.100:58228,0,22,11,11,818.441
1731361432.284271,10.10.1.100:58230,2,24,12,12,834.758
1731361432.284702,10.10.1.100:58218,0,28,27,13,829.902
1731361432.285546,10.10.1.100:58228,0,22,11,11,818.441
1731361432.314622,10.10.1.100:58230,1,25,11,12,825.182
1731361432.315075,10.10.1.100:58218,0,28,27,13,829.902
1731361432.315858,10.10.1.100:58228,0,22,11,11,814.546
1731361432.345507,10.10.1.100:58230,1,25,11,12,820.435
1731361432.345939,10.10.1.100:58218,0,28,27,13,829.902
1731361432.346793,10.10.1.100:58228,0,22,11,11,814.546
1731361432.376088,10.10.1.100:58230,1,25,11,12,812.18
1731361432.376523,10.10.1.100:58218,0,28,27,13,829.902
1731361432.377302,10.10.1.100:58228,0,22,11,11,814.546
1731361432.406695,10.10.1.100:58230,1,25,11,12,807.895
1731361432.407127,10.10.1.100:58218,0,28,27,13,829.902
1731361432.407894,10.10.1.100:58228,0,22,11,11,814.546
1731361432.437186,10.10.1.100:58230,1,25,11,12,798.4
1731361432.437643,10.10.1.100:58218,0,28,27,13,829.902
1731361432.438391,10.10.1.100:58228,0,22,11,11,814.546
1731361432.467908,10.10.1.100:58230,1,25,11,12,793.413
1731361432.468374,10.10.1.100:58218,0,28,27,13,829.902
1731361432.469185,10.10.1.100:58228,0,22,11,11,814.546
1731361432.498771,10.10.1.100:58230,1,25,11,12,792.581
1731361432.499216,10.10.1.100:58218,0,28,27,13,829.902
1731361432.500035,10.10.1.100:58228,0,22,11,11,814.546
1731361432.529522,10.10.1.100:58230,1,25,11,12,793.443
1731361432.530031,10.10.1.100:58218,0,28,27,13,824.605
1731361432.530876,10.10.1.100:58228,0,22,11,11,814.546
1731361432.560247,10.10.1.100:58230,1,25,11,12,793.443
1731361432.560705,10.10.1.100:58218,0,28,27,13,818.445
1731361432.561422,10.10.1.100:58228,0,22,11,11,808.101
1731361432.590991,10.10.1.100:58230,1,25,11,12,791.201
1731361432.591460,10.10.1.100:58218,0,28,27,13,811.51
1731361432.592274,10.10.1.100:58228,0,22,11,11,808.101
1731361432.621435,10.10.1.100:58230,1,25,11,12,791.201
1731361432.621943,10.10.1.100:58218,0,28,27,13,795.807
1731361432.622410,10.10.1.100:58228,0,22,11,11,808.101
1731361432.652110,10.10.1.100:58230,1,25,11,12,784.676
1731361432.652606,10.10.1.100:58218,0,28,27,13,787.206
1731361432.653419,10.10.1.100:58228,0,22,11,11,808.101
1731361432.683091,10.10.1.100:58230,1,25,11,12,784.676
1731361432.683521,10.10.1.100:58218,0,28,27,13,778.14
1731361432.684293,10.10.1.100:58228,0,22,11,11,791.867
1731361432.714052,10.10.1.100:58230,1,25,11,12,772.877
1731361432.714492,10.10.1.100:58218,0,28,28,13,767.146
1731361432.715333,10.10.1.100:58228,0,22,12,11,760.881
1731361432.744769,10.10.1.100:58230,1,25,11,12,772.877
1731361432.745205,10.10.1.100:58218,0,28,28,13,767.146
1731361432.746058,10.10.1.100:58228,0,22,12,11,731.446
1731361432.775638,10.10.1.100:58230,1,25,11,12,772.877
1731361432.776096,10.10.1.100:58218,0,28,28,13,753.005
1731361432.776803,10.10.1.100:58228,0,22,12,11,717.264
1731361432.806099,10.10.1.100:58230,1,25,11,12,772.877
1731361432.806535,10.10.1.100:58218,0,28,28,13,736.14
1731361432.807397,10.10.1.100:58228,0,22,12,11,688.027
1731361432.836329,10.10.1.100:58230,1,25,11,12,772.877
1731361432.836772,10.10.1.100:58218,0,28,28,13,736.14
1731361432.837604,10.10.1.100:58228,0,22,12,11,688.027
1731361432.866663,10.10.1.100:58230,1,25,11,12,750.414
1731361432.867110,10.10.1.100:58218,0,28,28,13,736.14
1731361432.867887,10.10.1.100:58228,0,22,12,11,676.274
1731361432.897162,10.10.1.100:58230,0,25,12,12,735.283
1731361432.897662,10.10.1.100:58218,0,28,28,13,718.292
1731361432.898563,10.10.1.100:58228,0,22,12,11,665.943
1731361432.927726,10.10.1.100:58230,0,25,12,12,720.663
1731361432.928166,10.10.1.100:58218,0,28,28,13,718.292
1731361432.928954,10.10.1.100:58228,0,22,12,11,665.943
1731361432.958101,10.10.1.100:58230,0,25,12,12,706.24
1731361432.958530,10.10.1.100:58218,0,28,28,13,718.292
1731361432.959263,10.10.1.100:58228,0,22,12,11,665.943
1731361432.988428,10.10.1.100:58230,0,25,12,12,693.708
1731361432.988864,10.10.1.100:58218,0,28,28,13,718.292
1731361432.989649,10.10.1.100:58228,0,22,12,11,665.943
1731361433.018973,10.10.1.100:58230,0,25,12,12,682.663
1731361433.019427,10.10.1.100:58218,0,28,28,13,718.292
1731361433.020222,10.10.1.100:58228,0,22,12,11,665.943
1731361433.049224,10.10.1.100:58230,0,25,12,12,664.644
1731361433.049656,10.10.1.100:58218,0,28,28,13,718.292
1731361433.050412,10.10.1.100:58228,0,22,12,11,665.943
1731361433.079790,10.10.1.100:58230,0,25,12,12,657.232
1731361433.080220,10.10.1.100:58218,0,28,28,13,718.292
1731361433.080966,10.10.1.100:58228,0,22,12,11,665.943
1731361433.110081,10.10.1.100:58230,0,25,12,12,642.274
1731361433.110531,10.10.1.100:58218,0,28,28,13,718.292
1731361433.111352,10.10.1.100:58228,0,22,12,11,665.943
